file,course,source,start,end,text
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:46,38:57,r r r b prime plus and so on okay so if we can compute the root polynomial of if we can compute the root polynomial of if we can compute the root polynomial of the complimentary board or the number of the complimentary board or the number of the complimentary board or the number of ways of placing rooks on the
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,38:57,39:04,ways of placing rooks on the ways of placing rooks on the complimentary board from that count we complimentary board from that count we complimentary board from that count we can compute r and b by using the can compute r and b by using the can compute r and b by using the principle of exclusion exclusion well
236.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,39:04,39:09,principle of exclusion exclusion well principle of exclusion exclusion well stop here
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,0:21,0:36,music music you welcome to the nptel mooc on discrete welcome to the nptel mooc on discrete mathematics this is the fifth lecture on mathematics this is the fifth lecture on mathematics this is the fifth lecture on number theory so let us begin with the number theory so let us begin with the
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,0:36,1:02,number theory so let us begin with the theorem lets call it theorem phi let theorem lets call it theorem phi let theorem lets call it theorem phi let us say gcd of a and m is then the us say gcd of a and m is then the us say gcd of a and m is then the congruence ax equals b mod m has a
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:02,1:38,congruence ax equals b mod m has a congruence ax equals b mod m has a solution x moreover all solutions are given by x equals x all solutions are given by x equals x plus j m where j is an integer in other plus j m where j is an integer in other
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:38,1:46,plus j m where j is an integer in other words there is a solution x and every words there is a solution x and every words there is a solution x and every other solution thus congruent to x other solution thus congruent to x other solution thus congruent to x modulo m so thats what the theorem
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,1:46,2:03,modulo m so thats what the theorem modulo m so thats what the theorem states so let us prove the theorem the states so let us prove the theorem the states so let us prove the theorem the theorem follows from the generalization theorem follows from the generalization theorem follows from the generalization of fermats theorem let us say x is a
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:03,2:17,of fermats theorem let us say x is a of fermats theorem let us say x is a power by fm minus times b where if i power by fm minus times b where if i power by fm minus times b where if i fm is the totient of n then plug in x
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:17,2:28,fm is the totient of n then plug in x fm is the totient of n then plug in x into the congruence we have the into the congruence we have the into the congruence we have the congruence says x does be more m then congruence says x does be more m then
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:28,2:45,congruence says x does be more m then we have a times a power of a fm minus this is congruent to this times b is this is congruent to this times b is kwondo in to be modem if x is indeed kwondo in to be modem if x is indeed
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,2:45,3:05,kwondo in to be modem if x is indeed a solution so let us check we find that a solution so let us check we find that a solution so let us check we find that a power phi of m times b is indeed a solution because by the
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:05,3:12,is indeed a solution because by the generalization of formats theorem a generalization of formats theorem a generalization of formats theorem a power phi of n is mod m so into b is power phi of n is mod m so into b is power phi of n is mod m so into b is indeed be modem so the congruence is
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:12,3:22,indeed be modem so the congruence is indeed be modem so the congruence is satisfied so if you plug in x as a satisfied so if you plug in x as a satisfied so if you plug in x as a power phi f m times b the congruence power phi f m times b the congruence
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:22,3:29,power phi f m times b the congruence holds good so x is indeed a solution of holds good so x is indeed a solution of holds good so x is indeed a solution of the congruence let x equal to x plus j the congruence let x equal to x plus j
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:29,3:53,the congruence let x equal to x plus j into m for some j which is an integer plugging those x in we find that a xs plugging those x in we find that a xs equals a x plus a into j m this is equals a x plus a into j m this is
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,3:53,4:17,equals a x plus a into j m this is congruent to we modem so x is also a solution so all we modem so x is also a solution so all numbers that are congruent to x modulo numbers that are congruent to x modulo numbers that are congruent to x modulo m are solutions but are these the only
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:17,4:29,m are solutions but are these the only m are solutions but are these the only solutions suppose y is some solution if solutions suppose y is some solution if solutions suppose y is some solution if y is a solution then a y minus ax is y is a solution then a y minus ax is
237.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,4:29,4:40,y is a solution then a y minus ax is congruent to b minus b which is congruent to b minus b which is congruent to b minus b which is congruent to mod m y is a solution so congruent to mod m y is a solution so congruent to mod m y is a solution so a y is congruent to b modem x is a
